"","Mesa","Department","District","Turnout","MAS.vote"
"24843",24843,"Santa Cruz",47,0.852665784729797,0.453267198620318
"24844",24844,"Santa Cruz",47,0.849393500665867,0.455172701360145
"24845",24845,"Santa Cruz",47,0.856493521845312,0.398449814652469
"24846",24846,"Santa Cruz",47,0.861478710604517,0.40574036115966
"24847",24847,"Santa Cruz",47,0.885930759342408,0.42190226193361
"24848",24848,"Santa Cruz",47,0.848935676609564,0.389512290187996
"24849",24849,"Santa Cruz",47,0.852255728575269,0.421784004750594
"24850",24850,"Santa Cruz",47,0.858229187742649,0.433644697074631
"24851",24851,"Santa Cruz",47,0.856878315750865,0.317327711857965
"24852",24852,"Santa Cruz",47,0.881678165591144,0.349253923989072
"24853",24853,"Santa Cruz",47,0.872909080794265,0.276201622272302
"24854",24854,"Santa Cruz",47,0.851214055536532,0.39174541612539
"24855",24855,"Santa Cruz",47,0.895227938980308,0.400444444295887
"24856",24856,"Santa Cruz",47,0.881023015510057,0.339400473609484
"24857",24857,"Santa Cruz",47,0.854240493176462,0.340566285253819
"24858",24858,"Santa Cruz",47,0.861523576589052,0.332643492462815
"24859",24859,"Santa Cruz",47,0.86411257721129,0.3806059206256
"24860",24860,"Santa Cruz",47,0.867472432708945,0.330512466071348
"24861",24861,"Santa Cruz",47,0.871139894817975,0.385790445930152
"24862",24862,"Santa Cruz",47,0.878536815191001,0.35901261841404
"24863",24863,"Santa Cruz",47,0.885350435542839,0.334180443923901
"24864",24864,"Santa Cruz",47,0.880668763438639,0.354549723226639
"24865",24865,"Santa Cruz",47,0.857289293062941,0.401575297706241
"24866",24866,"Santa Cruz",47,0.845179255875078,0.322816895531549
"24867",24867,"Santa Cruz",47,0.847659318543914,0.287112243271224
"24868",24868,"Santa Cruz",47,0.857896373930162,0.459109285226053
"24869",24869,"Santa Cruz",47,0.892559122964919,0.356987922405916
"24870",24870,"Santa Cruz",47,0.888994199022369,0.470992688951772
"24871",24871,"Santa Cruz",47,0.863447710068169,0.273555713541765
"24872",24872,"Santa Cruz",47,0.878493250147311,0.43912971133838
"24873",24873,"Santa Cruz",47,0.892103404600827,0.358514329594062
"24874",24874,"Santa Cruz",47,0.862523561980014,0.423523100373223
"24875",24875,"Santa Cruz",47,0.885718035017317,0.295092737223948
"24876",24876,"Santa Cruz",47,0.895440191863974,0.26287331484524
"24877",24877,"Santa Cruz",47,0.851580506809625,0.308932969074312
"24878",24878,"Santa Cruz",47,0.879759392071163,0.43777428401788
"24879",24879,"Santa Cruz",47,0.873842896400173,0.446116532718888
"24880",24880,"Santa Cruz",47,0.849697219592569,0.401534792256985
"24881",24881,"Santa Cruz",47,0.87836624539087,0.398286238839145
"24882",24882,"Santa Cruz",47,0.873293911418466,0.462048500356126
"24883",24883,"Santa Cruz",47,0.861057132983748,0.352836810882487
"24884",24884,"Santa Cruz",47,0.863983393686628,0.330600744563571
"24885",24885,"Santa Cruz",47,0.883376415776573,0.398790452019447
"24886",24886,"Santa Cruz",47,0.877712761883577,0.292769121959804
"24887",24887,"Santa Cruz",47,0.869508482181554,0.418231957092556
"24888",24888,"Santa Cruz",47,0.873718045049711,0.455796276963044
"24889",24889,"Santa Cruz",47,0.852574365075817,0.404485400680564
"24890",24890,"Santa Cruz",47,0.870081385068961,0.444600767935514
"24891",24891,"Santa Cruz",47,0.896501646583413,0.429137143273449
"24892",24892,"Santa Cruz",47,0.864565669692293,0.470598969066526
"24893",24893,"Santa Cruz",47,0.854178688779787,0.384436760716191
"24894",24894,"Santa Cruz",47,0.852774824674091,0.331209199234054
"24895",24895,"Santa Cruz",47,0.876863952981894,0.315836884693079
"24896",24896,"Santa Cruz",47,0.871324997410873,0.344756204591505
"24897",24897,"Santa Cruz",47,0.846539850685378,0.417751304588336
"24898",24898,"Santa Cruz",47,0.863735196630904,0.345550766306342
"24899",24899,"Santa Cruz",47,0.86393809945837,0.263702137108716
"24900",24900,"Santa Cruz",47,0.852134058475938,0.307927229637383
"24901",24901,"Santa Cruz",47,0.875313000332135,0.382935910600549
"24902",24902,"Santa Cruz",47,0.864422732246148,0.301824339641168
"24903",24903,"Santa Cruz",47,0.854533734197993,0.421714131078872
"24904",24904,"Santa Cruz",47,0.865208903253509,0.314648223155785
"24905",24905,"Santa Cruz",47,0.87519194318975,0.408475267389732
"24906",24906,"Santa Cruz",47,0.845849209351755,0.281623519187642
"24907",24907,"Santa Cruz",47,0.868855753508017,0.301799477817208
"24908",24908,"Santa Cruz",47,0.858393085009407,0.359642728947123
"24909",24909,"Santa Cruz",47,0.891364171670662,0.263641146880717
"24910",24910,"Santa Cruz",47,0.860647045060183,0.316161524946945
"24911",24911,"Santa Cruz",47,0.890529189634,0.264137287207548
"24912",24912,"Santa Cruz",47,0.871328226074701,0.358857887715658
"24913",24913,"Santa Cruz",47,0.860903055721302,0.458164352902009
"24914",24914,"Santa Cruz",47,0.895954359860238,0.463384718002497
"24915",24915,"Santa Cruz",47,0.894648238952164,0.375106423920925
"24916",24916,"Santa Cruz",47,0.896693943381833,0.451770844343729
"24917",24917,"Santa Cruz",47,0.873076079889561,0.440443329320348
"24918",24918,"Santa Cruz",47,0.872794675363167,0.418989675609668
"24919",24919,"Santa Cruz",47,0.885236066782217,0.43582767383849
"24920",24920,"Santa Cruz",47,0.891606772823746,0.458991808427164
"24921",24921,"Santa Cruz",47,0.871290017594063,0.339546609726079
"24922",24922,"Santa Cruz",47,0.895500848854091,0.388965433472444
"24923",24923,"Santa Cruz",47,0.853276630769786,0.286575209232204
"24924",24924,"Santa Cruz",47,0.890058500454626,0.37730144348613
"24925",24925,"Santa Cruz",47,0.847624595998495,0.427562116306266
"24926",24926,"Santa Cruz",47,0.879393831186138,0.319265263448873
"24927",24927,"Santa Cruz",47,0.846033124543792,0.390390785535862
"24928",24928,"Santa Cruz",47,0.881525499630214,0.333504004302167
"24929",24929,"Santa Cruz",47,0.859490532168644,0.418679187103116
"24930",24930,"Santa Cruz",47,0.847822312392241,0.405900714715546
"24931",24931,"Santa Cruz",47,0.85686813039059,0.275934138606871
"24932",24932,"Santa Cruz",47,0.881217101610949,0.266061537797773
"24933",24933,"Santa Cruz",47,0.847604824301315,0.327794496390262
"24934",24934,"Santa Cruz",47,0.877709868444504,0.32924188694412
"24935",24935,"Santa Cruz",47,0.884427281543727,0.323519730991501
"24936",24936,"Santa Cruz",47,0.884545470982608,0.36383781261841
"24937",24937,"Santa Cruz",47,0.874819896688416,0.468361715754039
"24938",24938,"Santa Cruz",47,0.893241373334864,0.338875475569086
"24939",24939,"Santa Cruz",47,0.879721725542833,0.450094956281752
"24940",24940,"Santa Cruz",47,0.86855244715729,0.454280051777402
"24941",24941,"Santa Cruz",47,0.88323892034954,0.417227037688466
"24942",24942,"Santa Cruz",47,0.873006017939894,0.440433399830896
"24943",24943,"Santa Cruz",47,0.882523674691888,0.259581849032252
"24944",24944,"Santa Cruz",47,0.854170052683911,0.429279398639078
"24945",24945,"Santa Cruz",47,0.869824895873181,0.327354034886998
"24946",24946,"Santa Cruz",47,0.896392783958034,0.459708352645106
"24947",24947,"Santa Cruz",47,0.854413451410822,0.416777045721202
"24948",24948,"Santa Cruz",47,0.896171420116898,0.420750740070966
"24949",24949,"Santa Cruz",47,0.847566191900337,0.346891381863001
"24950",24950,"Santa Cruz",47,0.857389125947827,0.458927658841541
"24951",24951,"Santa Cruz",47,0.867973971923055,0.361219984009476
"24952",24952,"Santa Cruz",47,0.895423648830622,0.47402414917135
"24953",24953,"Santa Cruz",47,0.861343694968766,0.372770929831541
"24954",24954,"Santa Cruz",47,0.886653215752457,0.373370445875011
"24955",24955,"Santa Cruz",47,0.846835813282479,0.325785025284544
"24956",24956,"Santa Cruz",47,0.872759726628952,0.295772376156618
"24957",24957,"Santa Cruz",47,0.853382473048545,0.34653869433352
"24958",24958,"Santa Cruz",47,0.852654611506632,0.395630205827725
"24959",24959,"Santa Cruz",47,0.848576605567889,0.443399101366796
"24960",24960,"Santa Cruz",47,0.853030149266124,0.465085271066338
"24961",24961,"Santa Cruz",47,0.885100463997346,0.367837973371962
"24962",24962,"Santa Cruz",47,0.887272653703107,0.279672314123567
"24963",24963,"Santa Cruz",47,0.85676460326532,0.328828338133797
"24964",24964,"Santa Cruz",47,0.868631883128429,0.300608276782439
"24965",24965,"Santa Cruz",47,0.885645367272034,0.370601631162647
"24966",24966,"Santa Cruz",47,0.887582192782349,0.349209819086563
"24967",24967,"Santa Cruz",47,0.858596626553474,0.262669142608917
"24968",24968,"Santa Cruz",47,0.895011532626282,0.368350904953779
"24969",24969,"Santa Cruz",47,0.854893970734587,0.35584531911748
"24970",24970,"Santa Cruz",47,0.893101941321311,0.290647658319892
"24971",24971,"Santa Cruz",47,0.872957521072405,0.458540397228918
"24972",24972,"Santa Cruz",47,0.860465025027265,0.40594495156044
"24973",24973,"Santa Cruz",47,0.858821255391715,0.378421870554349
"24974",24974,"Santa Cruz",47,0.88842036346445,0.276538961435013
"24975",24975,"Santa Cruz",47,0.854249229721745,0.383201653022473
"24976",24976,"Santa Cruz",47,0.85569818607303,0.353629273652375
"24977",24977,"Santa Cruz",47,0.888225663298669,0.274205380992499
"24978",24978,"Santa Cruz",47,0.893403778685272,0.437937776066319
"24979",24979,"Santa Cruz",47,0.87270175184633,0.413775008399714
"24980",24980,"Santa Cruz",47,0.859306044832878,0.319819732006429
"24981",24981,"Santa Cruz",47,0.870485295829718,0.348115746227953
"24982",24982,"Santa Cruz",47,0.869095440243384,0.390044411441903
"24983",24983,"Santa Cruz",47,0.868755959172291,0.429231765864219
"24984",24984,"Santa Cruz",47,0.893280301146937,0.315595628371531
"24985",24985,"Santa Cruz",47,0.865334495540278,0.350061697761515
"24986",24986,"Santa Cruz",47,0.895358295502583,0.451169476182506
"24987",24987,"Santa Cruz",47,0.875508413916312,0.346510460744495
"24988",24988,"Santa Cruz",47,0.89384846246348,0.424025189834476
"24989",24989,"Santa Cruz",47,0.894175975724206,0.403670908862822
"24990",24990,"Santa Cruz",47,0.896327966560877,0.382191633098394
"24991",24991,"Santa Cruz",47,0.85711539345109,0.475186436700063
"24992",24992,"Santa Cruz",47,0.84633613538708,0.46531956002783
"24993",24993,"Santa Cruz",47,0.854678527651953,0.373932293662024
"24994",24994,"Santa Cruz",47,0.875485107016616,0.464601323403848
"24995",24995,"Santa Cruz",47,0.84744104141754,0.326782709737845
"24996",24996,"Santa Cruz",47,0.84779828949698,0.456464591594013
"24997",24997,"Santa Cruz",47,0.855269949322579,0.381632349176824
"24998",24998,"Santa Cruz",47,0.859577138307777,0.376489689663259
"24999",24999,"Santa Cruz",47,0.892126856652986,0.443694166118182
"25000",25000,"Santa Cruz",47,0.880873224153184,0.270969307679472
"25001",25001,"Santa Cruz",47,0.887346693249362,0.471662714112457
"25002",25002,"Santa Cruz",47,0.876075744432806,0.423716112893151
"25003",25003,"Santa Cruz",47,0.861865798094816,0.259948123530657
"25004",25004,"Santa Cruz",47,0.853680362236601,0.334730883288962
"25005",25005,"Santa Cruz",47,0.875059725433063,0.411036115722622
"25006",25006,"Santa Cruz",47,0.869921346981453,0.402126267785306
"25007",25007,"Santa Cruz",47,0.865597673250293,0.261065513537983
"25008",25008,"Santa Cruz",47,0.868875161860389,0.449587543739749
"25009",25009,"Santa Cruz",47,0.855658597337342,0.2883544143754
"25010",25010,"Santa Cruz",47,0.848016415124309,0.419151545360737
"25011",25011,"Santa Cruz",47,0.866321568262998,0.381750424107758
"25012",25012,"Santa Cruz",47,0.89186660972692,0.472056102897958
"25013",25013,"Santa Cruz",47,0.890523242573915,0.265745556294671
"25014",25014,"Santa Cruz",47,0.861204818082397,0.461399808690151
"25015",25015,"Santa Cruz",47,0.896382460189291,0.345538951142416
"25016",25016,"Santa Cruz",47,0.880893791184221,0.296449675662971
"25017",25017,"Santa Cruz",47,0.891345688401806,0.413178911385012
"25018",25018,"Santa Cruz",47,0.890026827218879,0.420433984072663
"25019",25019,"Santa Cruz",47,0.878831189348314,0.458443213818701
"25020",25020,"Santa Cruz",47,0.8880229420292,0.430234499410946
"25021",25021,"Santa Cruz",47,0.890224622192218,0.282592151542076
"25022",25022,"Santa Cruz",47,0.868005540253541,0.259228449044351
"25023",25023,"Santa Cruz",47,0.851574766910634,0.429832162352778
"25024",25024,"Santa Cruz",47,0.881218062497857,0.428515991217119
"25025",25025,"Santa Cruz",47,0.868343956796964,0.405376351765275
"25026",25026,"Santa Cruz",47,0.887138719780172,0.306408652384541
"25027",25027,"Santa Cruz",47,0.893257809018257,0.333370788284479
"25028",25028,"Santa Cruz",47,0.850474363689507,0.394056725769516
"25029",25029,"Santa Cruz",47,0.888723811065756,0.295043913667792
"25030",25030,"Santa Cruz",47,0.875362204873581,0.408835261298603
"25031",25031,"Santa Cruz",47,0.895898076784837,0.319125053469432
"25032",25032,"Santa Cruz",47,0.877673039231404,0.354690391729984
"25033",25033,"Santa Cruz",47,0.846809518034014,0.322796727282538
"25034",25034,"Santa Cruz",47,0.858732879555868,0.411987556019788
"25035",25035,"Santa Cruz",47,0.874949987148021,0.409903500812889
"25036",25036,"Santa Cruz",47,0.890910571306573,0.347145982742973
"25037",25037,"Santa Cruz",47,0.846613599240264,0.331529210285017
"25038",25038,"Santa Cruz",47,0.856537059973234,0.268385237029869
"25039",25039,"Santa Cruz",47,0.853933502869945,0.368081847574612
"25040",25040,"Santa Cruz",47,0.849081583569462,0.463618411624107
"25041",25041,"Santa Cruz",47,0.86735972465725,0.444267270535022
"25042",25042,"Santa Cruz",47,0.848638086903087,0.423985644381567
"25043",25043,"Santa Cruz",47,0.869065669946436,0.419170955715223
"25044",25044,"Santa Cruz",47,0.849879366520991,0.366459199356587
"25045",25045,"Santa Cruz",47,0.85154664927799,0.450313743916718
"25046",25046,"Santa Cruz",47,0.868346805159652,0.290416415201913
"25047",25047,"Santa Cruz",47,0.868407975211279,0.35128418975284
"25048",25048,"Santa Cruz",47,0.879506337062478,0.32384933104035
"25049",25049,"Santa Cruz",47,0.87073310576805,0.31129217954093
"25050",25050,"Santa Cruz",47,0.87615167812658,0.277179414799178
"25051",25051,"Santa Cruz",47,0.891871852256232,0.414438147223831
"25052",25052,"Santa Cruz",47,0.894776590773563,0.375672522496628
"25053",25053,"Santa Cruz",47,0.864035148313469,0.336869268603248
"25054",25054,"Santa Cruz",47,0.88698736390061,0.385856498857026
"25055",25055,"Santa Cruz",47,0.861029075143851,0.473055730899655
"25056",25056,"Santa Cruz",47,0.865372466307112,0.31353378801823
"25057",25057,"Santa Cruz",47,0.85861362445729,0.33519353614089
"25058",25058,"Santa Cruz",47,0.875140959811068,0.357035944357508
"25059",25059,"Santa Cruz",47,0.876074331734319,0.351698148452667
"25060",25060,"Santa Cruz",47,0.85389541193956,0.318542792078445
"25061",25061,"Santa Cruz",47,0.855609027295418,0.290374535247046
"25062",25062,"Santa Cruz",47,0.887700052078557,0.299659862123681
"25063",25063,"Santa Cruz",47,0.86906613209078,0.314851736797046
"25064",25064,"Santa Cruz",47,0.870023288183891,0.324681165641386
"25065",25065,"Santa Cruz",47,0.876495552176219,0.420854436175598
"25066",25066,"Santa Cruz",47,0.888533511742503,0.369865053785609
"25067",25067,"Santa Cruz",47,0.84809245925101,0.297500808864771
"25068",25068,"Santa Cruz",47,0.893807156549944,0.260472025774061
"25069",25069,"Santa Cruz",47,0.847082250444369,0.354292529798098
"25070",25070,"Santa Cruz",47,0.864846607534189,0.387129981173629
"25071",25071,"Santa Cruz",47,0.875892324864236,0.299897700837926
"25072",25072,"Santa Cruz",47,0.853845843234392,0.350972879335085
"25073",25073,"Santa Cruz",47,0.855975983910555,0.302408328365614
"25074",25074,"Santa Cruz",47,0.871495767242732,0.470208594040049
"25075",25075,"Santa Cruz",47,0.889803908645891,0.305476664628904
"25076",25076,"Santa Cruz",47,0.876280306524057,0.338576557886829
"25077",25077,"Santa Cruz",47,0.88753517696856,0.346108456258303
"25078",25078,"Santa Cruz",47,0.872445584026028,0.402178837560947
"25079",25079,"Santa Cruz",47,0.885545789141583,0.449824507491697
"25080",25080,"Santa Cruz",47,0.874639028710597,0.392891147194627
"25081",25081,"Santa Cruz",47,0.881034173547189,0.326992437007498
"25082",25082,"Santa Cruz",47,0.878884852947421,0.367512525370773
"25083",25083,"Santa Cruz",47,0.845554469585579,0.30385321754771
"25084",25084,"Santa Cruz",47,0.849654713344152,0.46522083671443
"25085",25085,"Santa Cruz",47,0.855652212796668,0.452214333972965
"25086",25086,"Santa Cruz",47,0.864989961891736,0.349971847586218
"25087",25087,"Santa Cruz",47,0.855660657314896,0.384629043821655
"25088",25088,"Santa Cruz",47,0.895563177993841,0.313071269342418
"25089",25089,"Santa Cruz",47,0.857806529071422,0.421420683548197
"25090",25090,"Santa Cruz",47,0.85086901960483,0.272963987835654
"25091",25091,"Santa Cruz",47,0.866150424211638,0.347608665039527
"25092",25092,"Santa Cruz",47,0.882570597631223,0.339571999116514
"25093",25093,"Santa Cruz",47,0.865188082901135,0.39379210772618
"25094",25094,"Santa Cruz",47,0.857892065191347,0.265276192454001
"25095",25095,"Santa Cruz",47,0.875696739681498,0.445167034244053
"25096",25096,"Santa Cruz",47,0.862527428156158,0.413597735250885
"25097",25097,"Santa Cruz",47,0.896415995514491,0.402922517794089
"25098",25098,"Santa Cruz",47,0.856418805274152,0.267025082933066
"25099",25099,"Santa Cruz",47,0.853484462904095,0.29894672926875
"25100",25100,"Santa Cruz",47,0.847573451498532,0.412493905661552
"25101",25101,"Santa Cruz",47,0.87214751731433,0.282990358331455
"25102",25102,"Santa Cruz",47,0.876283521206137,0.285100222920844
"25103",25103,"Santa Cruz",47,0.859677099521266,0.388002304978611
"25104",25104,"Santa Cruz",47,0.864722287779184,0.365288720231334
"25105",25105,"Santa Cruz",47,0.863653872076043,0.367358717913722
"25106",25106,"Santa Cruz",47,0.86160560450653,0.391988163512655
"25107",25107,"Santa Cruz",47,0.869478193211127,0.462300148295458
"25108",25108,"Santa Cruz",47,0.887651134518212,0.367099564285341
"25109",25109,"Santa Cruz",47,0.863120197156685,0.463215010498068
"25110",25110,"Santa Cruz",47,0.889859705792319,0.368627100116469
"25111",25111,"Santa Cruz",47,0.874244296792851,0.413293446005778
"25112",25112,"Santa Cruz",47,0.860265261180528,0.305086070392261
"25113",25113,"Santa Cruz",47,0.859676501593796,0.474618851779936
"25114",25114,"Santa Cruz",47,0.889914063589435,0.465831719652775
"25115",25115,"Santa Cruz",47,0.855263298032792,0.335022723803013
"25116",25116,"Santa Cruz",47,0.850032496408607,0.371716448623443
"25117",25117,"Santa Cruz",47,0.887889709421597,0.355815893884126
"25118",25118,"Santa Cruz",47,0.84986470720605,0.320838355853348
"25119",25119,"Santa Cruz",47,0.867986345746044,0.450896012668861
"25120",25120,"Santa Cruz",47,0.853367327334961,0.318321222840102
"25121",25121,"Santa Cruz",47,0.866566359058995,0.395091888104535
"25122",25122,"Santa Cruz",47,0.874687111978467,0.395325785249432
"25123",25123,"Santa Cruz",47,0.845516303664371,0.314581652358857
"25124",25124,"Santa Cruz",47,0.877348326258311,0.446298426795666
"25125",25125,"Santa Cruz",47,0.846522730932013,0.35392246014121
"25126",25126,"Santa Cruz",47,0.878501828256868,0.287708183823275
"25127",25127,"Santa Cruz",47,0.872037200298119,0.412675218562329
"25128",25128,"Santa Cruz",47,0.889590789110613,0.315467860523487
"25129",25129,"Santa Cruz",47,0.891688620977611,0.381154535794535
"25130",25130,"Santa Cruz",47,0.880742829334647,0.471223799112034
"25131",25131,"Santa Cruz",47,0.894054693103553,0.459883189048052
"25132",25132,"Santa Cruz",47,0.887547467334603,0.279431603542936
"25133",25133,"Santa Cruz",47,0.86828349863429,0.344164295668746
"25134",25134,"Santa Cruz",47,0.883497521861098,0.373579532064078
"25135",25135,"Santa Cruz",47,0.859460896932252,0.348741959257092
"25136",25136,"Santa Cruz",47,0.85745823978805,0.433028947802608
"25137",25137,"Santa Cruz",47,0.884887895169527,0.447006996393503
"25138",25138,"Santa Cruz",47,0.893868895036105,0.299887716622084
"25139",25139,"Santa Cruz",47,0.853533921405148,0.334299916916146
"25140",25140,"Santa Cruz",47,0.845617780121209,0.293143010737009
"25141",25141,"Santa Cruz",47,0.884195032881582,0.388379802499356
"25142",25142,"Santa Cruz",47,0.868366163064528,0.467111652677778
"25143",25143,"Santa Cruz",47,0.876339821021098,0.353956694900419
"25144",25144,"Santa Cruz",47,0.854832337105516,0.427998671421433
"25145",25145,"Santa Cruz",47,0.858622317780786,0.308007643317651
"25146",25146,"Santa Cruz",47,0.866698186964563,0.281287633777199
"25147",25147,"Santa Cruz",47,0.890634208025307,0.280823861775643
"25148",25148,"Santa Cruz",47,0.845811072237043,0.387547165278423
"25149",25149,"Santa Cruz",47,0.857267185016856,0.303875727101403
"25150",25150,"Santa Cruz",47,0.845210602629178,0.269909569894866
"25151",25151,"Santa Cruz",47,0.868259401940447,0.450373593876185
"25152",25152,"Santa Cruz",47,0.863671846149142,0.333920353397975
"25153",25153,"Santa Cruz",47,0.89410257090837,0.273356149440209
"25154",25154,"Santa Cruz",47,0.881212513297386,0.454603727973594
"25155",25155,"Santa Cruz",47,0.893711768211086,0.471712618641761
"25156",25156,"Santa Cruz",47,0.854954415758512,0.475208449045706
"25157",25157,"Santa Cruz",47,0.848742429558073,0.461580040059348
"25158",25158,"Santa Cruz",47,0.871166594682093,0.326716505729579
"25159",25159,"Santa Cruz",47,0.884982159850325,0.434099716254918
"25160",25160,"Santa Cruz",47,0.880411008587562,0.398747680400072
"25161",25161,"Santa Cruz",47,0.891296369886834,0.270171471874502
"25162",25162,"Santa Cruz",47,0.861782180557351,0.338185770127919
"25163",25163,"Santa Cruz",47,0.883584149858003,0.461655945056613
"25164",25164,"Santa Cruz",47,0.851483626506245,0.455700955722368
"25165",25165,"Santa Cruz",47,0.874113924940029,0.311193165639529
"25166",25166,"Santa Cruz",47,0.890769151837504,0.302525507367646
"25167",25167,"Santa Cruz",47,0.889405755450985,0.260844705798594
"25168",25168,"Santa Cruz",47,0.879721973396715,0.342550972563837
"25169",25169,"Santa Cruz",47,0.868314794531437,0.42980262411298
"25170",25170,"Santa Cruz",47,0.873912649667525,0.296502877381209
"25171",25171,"Santa Cruz",47,0.884012203665529,0.424905021460705
"25172",25172,"Santa Cruz",47,0.847581795555311,0.348320170520428
"25173",25173,"Santa Cruz",47,0.886042645361248,0.317888448313405
"25174",25174,"Santa Cruz",47,0.846344024465011,0.310155931468925
"25175",25175,"Santa Cruz",47,0.86411215586812,0.358680907134727
"25176",25176,"Santa Cruz",47,0.847883729081424,0.265532290237849
"25177",25177,"Santa Cruz",47,0.849542968094178,0.268112832152069
"25178",25178,"Santa Cruz",47,0.862370357077489,0.420026765095472
"25179",25179,"Santa Cruz",47,0.888180498133627,0.323023410646317
"25180",25180,"Santa Cruz",47,0.862700635942442,0.27347155861714
"25181",25181,"Santa Cruz",47,0.846658118559337,0.405695121877543
"25182",25182,"Santa Cruz",47,0.848258461162251,0.332771307422261
"25183",25183,"Santa Cruz",47,0.866554848202505,0.347777225929598
"25184",25184,"Santa Cruz",47,0.87419139563858,0.328018204476098
"25185",25185,"Santa Cruz",47,0.880688895048415,0.421947806221441
"25186",25186,"Santa Cruz",47,0.886582325411311,0.283775526956702
"25187",25187,"Santa Cruz",47,0.895430790300507,0.271227124674123
"25188",25188,"Santa Cruz",47,0.894799976168551,0.44693325085497
"25189",25189,"Santa Cruz",47,0.848807240741119,0.404182834961422
"25190",25190,"Santa Cruz",47,0.865239087487275,0.399231176189083
"25191",25191,"Santa Cruz",47,0.856086301890194,0.420922444885616
"25192",25192,"Santa Cruz",47,0.890005223021526,0.330241089927867
"25193",25193,"Santa Cruz",47,0.863111927934172,0.304901642199266
"25194",25194,"Santa Cruz",47,0.873866120420979,0.347220236099775
"25195",25195,"Santa Cruz",47,0.890684722106192,0.316642454941384
"25196",25196,"Santa Cruz",47,0.885385130028418,0.28004200927527
"25197",25197,"Santa Cruz",47,0.884091391770742,0.385204983299099
"25198",25198,"Santa Cruz",47,0.888356067016871,0.433332215319185
"25199",25199,"Santa Cruz",47,0.891718008564849,0.262373554707751
"25200",25200,"Santa Cruz",47,0.889311956744157,0.366102091477983
"25201",25201,"Santa Cruz",47,0.845803274166925,0.385030749343358
"25202",25202,"Santa Cruz",47,0.888620925186086,0.428063064737488
"25203",25203,"Santa Cruz",47,0.877012729873223,0.375945978496816
"25204",25204,"Santa Cruz",47,0.861986293919992,0.339242569288064
"25205",25205,"Santa Cruz",47,0.84849283011254,0.28216767466334
"25206",25206,"Santa Cruz",47,0.867356591192147,0.380188044978223
"25207",25207,"Santa Cruz",47,0.896061127945085,0.365636920653616
"25208",25208,"Santa Cruz",47,0.87991266874907,0.38989789518503
"25209",25209,"Santa Cruz",47,0.854759324079698,0.454982745598549
"25210",25210,"Santa Cruz",47,0.883831369588331,0.357073627843943
"25211",25211,"Santa Cruz",47,0.86118065323807,0.267808137738753
"25212",25212,"Santa Cruz",47,0.896565296847824,0.411335255254907
"25213",25213,"Santa Cruz",47,0.870764532342156,0.444807167048608
"25214",25214,"Santa Cruz",47,0.852200269435494,0.379544720407638
"25215",25215,"Santa Cruz",47,0.890020162621743,0.424974994279591
"25216",25216,"Santa Cruz",47,0.846466689424128,0.303830353237038
"25217",25217,"Santa Cruz",47,0.88604015058866,0.437160659074104
"25218",25218,"Santa Cruz",47,0.867413269188706,0.359469039920033
"25219",25219,"Santa Cruz",47,0.874953398309188,0.260114333470393
"25220",25220,"Santa Cruz",47,0.883002563474064,0.372002008547961
"25221",25221,"Santa Cruz",47,0.889052077666924,0.363964776932758
"25222",25222,"Santa Cruz",47,0.877170068965505,0.330833036722508
"25223",25223,"Santa Cruz",47,0.863360786431355,0.434457707370775
"25224",25224,"Santa Cruz",47,0.84919200940486,0.385299458819037
"25225",25225,"Santa Cruz",47,0.862892507266994,0.357250910384593
"25226",25226,"Santa Cruz",47,0.853709868674719,0.397264202512351
"25227",25227,"Santa Cruz",47,0.86952400622125,0.442156967779135
"25228",25228,"Santa Cruz",47,0.888079604683169,0.283530214079464
"25229",25229,"Santa Cruz",47,0.872761194303046,0.315986270684141
"25230",25230,"Santa Cruz",47,0.880881430909437,0.411147520785757
"25231",25231,"Santa Cruz",47,0.849223451911656,0.439709254736536
"25232",25232,"Santa Cruz",47,0.847592236067436,0.355181431790659
"25233",25233,"Santa Cruz",47,0.872154789641816,0.448234953358216
"25234",25234,"Santa Cruz",47,0.846440214556565,0.436030000759782
"25235",25235,"Santa Cruz",47,0.887687117347816,0.432084725855554
"25236",25236,"Santa Cruz",47,0.852524452053544,0.429827570970989
"25237",25237,"Santa Cruz",47,0.889759815631642,0.390054595830438
"25238",25238,"Santa Cruz",47,0.853498511188945,0.361164937636173
"25239",25239,"Santa Cruz",47,0.881394873721441,0.330140614557676
"25240",25240,"Santa Cruz",47,0.847789856274944,0.376259620878199
"25241",25241,"Santa Cruz",47,0.868411236667786,0.364924725813095
"25242",25242,"Santa Cruz",47,0.846017500428017,0.320107360669769
"25243",25243,"Santa Cruz",47,0.850557266110534,0.314094036911274
"25244",25244,"Santa Cruz",47,0.884861049129304,0.47200120846908
"25245",25245,"Santa Cruz",47,0.879959468285327,0.450988406098362
"25246",25246,"Santa Cruz",47,0.852600044055552,0.321807600097575
"25247",25247,"Santa Cruz",47,0.846466631100609,0.464304051574662
"25248",25248,"Santa Cruz",47,0.889236790420745,0.462600431243804
"25249",25249,"Santa Cruz",47,0.867790518875363,0.465447229845575
"25250",25250,"Santa Cruz",47,0.89302880909537,0.298895874947185
"25251",25251,"Santa Cruz",47,0.866922547271348,0.43421260791631
"25252",25252,"Santa Cruz",47,0.858451541674602,0.398221208706899
"25253",25253,"Santa Cruz",47,0.871777277240401,0.316830099604424
