"","Mesa","Department","District","Turnout","MAS.vote","VS","BBS","stolen.prop","bboxstuff.prop","Fraud.type"
"31040",31040,"Santa Cruz",57,0.850101913335226,0.541137272553601,0,0,0,0,"Clean"
"31041",31041,"Santa Cruz",57,0.966115885959569,0.616561953204575,0,1,0,0.754,"BBS"
"31042",31042,"Santa Cruz",57,0.821397302932447,0.465012394811907,0,0,0,0,"Clean"
"31043",31043,"Santa Cruz",57,0.965731514391175,0.560823605468339,0,1,0,0.806,"BBS"
"31044",31044,"Santa Cruz",57,0.971540441927452,0.523466842508579,0,1,0,0.833,"BBS"
"31045",31045,"Santa Cruz",57,0.843020484642914,0.626088421189362,0,0,0,0,"Clean"
"31046",31046,"Santa Cruz",57,0.824095163565273,0.889657314839815,1,0,0.765,0,"VS"
"31047",31047,"Santa Cruz",57,0.821865849328881,0.882762165439378,1,0,0.73,0,"VS"
"31048",31048,"Santa Cruz",57,0.848586465590569,0.591967164111619,0,0,0,0,"Clean"
"31049",31049,"Santa Cruz",57,0.853002614866717,0.563457484186017,0,0,0,0,"Clean"
"31050",31050,"Santa Cruz",57,0.831317796857424,0.926719861457478,1,0,0.877,0,"VS"
"31051",31051,"Santa Cruz",57,0.966125965512229,0.624439346907099,0,1,0,0.799,"BBS"
"31052",31052,"Santa Cruz",57,0.859607176640302,0.400756592894978,0,0,0,0,"Clean"
"31053",31053,"Santa Cruz",57,0.839005302606749,0.403606605616001,0,0,0,0,"Clean"
"31054",31054,"Santa Cruz",57,0.857359445812266,0.952873747438461,1,0,0.874,0,"VS"
"31055",31055,"Santa Cruz",57,0.830772239921932,0.429872474235834,0,0,0,0,"Clean"
"31056",31056,"Santa Cruz",57,0.98259027208321,0.515878779404812,0,1,0,0.871,"BBS"
"31057",31057,"Santa Cruz",57,0.825718610488566,0.901217527547476,1,0,0.831,0,"VS"
"31058",31058,"Santa Cruz",57,0.864630857006421,0.847569294301483,1,0,0.671,0,"VS"
"31059",31059,"Santa Cruz",57,0.865404137547175,0.925823714342778,1,0,0.844,0,"VS"
"31060",31060,"Santa Cruz",57,0.980411120192462,0.457791375894135,0,1,0,0.85,"BBS"
"31061",31061,"Santa Cruz",57,0.99488761929239,0.410294757276052,0,1,0,0.963,"BBS"
"31062",31062,"Santa Cruz",57,0.988050445313672,0.611223448632287,0,1,0,0.906,"BBS"
"31063",31063,"Santa Cruz",57,0.870528156103182,0.547671024788519,0,0,0,0,"Clean"
"31064",31064,"Santa Cruz",57,0.976615929101547,0.54868418526224,0,1,0,0.846,"BBS"
"31065",31065,"Santa Cruz",57,0.82488222968762,0.86652928449079,1,0,0.768,0,"VS"
"31066",31066,"Santa Cruz",57,0.953148331261572,0.573660951613961,0,1,0,0.695,"BBS"
"31067",31067,"Santa Cruz",57,0.8735408919551,0.944507459989738,1,0,0.878,0,"VS"
"31068",31068,"Santa Cruz",57,0.963794281706942,0.479467865812768,0,1,0,0.77,"BBS"
"31069",31069,"Santa Cruz",57,0.978692645342663,0.466364624387035,0,1,0,0.835,"BBS"
"31070",31070,"Santa Cruz",57,0.841767633128659,0.910901276018049,1,0,0.826,0,"VS"
"31071",31071,"Santa Cruz",57,0.845451755519706,0.498687806517564,0,0,0,0,"Clean"
"31072",31072,"Santa Cruz",57,0.864403230719715,0.874462863645133,1,0,0.736,0,"VS"
"31073",31073,"Santa Cruz",57,0.981489890370993,0.579898996983961,0,1,0,0.872,"BBS"
"31074",31074,"Santa Cruz",57,0.966256861050494,0.588381738180406,0,1,0,0.734,"BBS"
"31075",31075,"Santa Cruz",57,0.822842942416715,0.917994573830937,1,0,0.784,0,"VS"
"31076",31076,"Santa Cruz",57,0.823192078819701,0.423326652206302,0,0,0,0,"Clean"
"31077",31077,"Santa Cruz",57,0.825470777687129,0.945414043745167,1,0,0.885,0,"VS"
"31078",31078,"Santa Cruz",57,0.847411112064916,0.490948289350772,0,0,0,0,"Clean"
"31079",31079,"Santa Cruz",57,0.824203962598111,0.505820853620907,0,0,0,0,"Clean"
"31080",31080,"Santa Cruz",57,0.855184713186599,0.850754337546186,1,0,0.716,0,"VS"
"31081",31081,"Santa Cruz",57,0.835153516963525,0.523999130429542,0,0,0,0,"Clean"
"31082",31082,"Santa Cruz",57,0.869938602071218,0.563757006578471,0,0,0,0,"Clean"
"31083",31083,"Santa Cruz",57,0.9861230696857,0.420745122055826,0,1,0,0.916,"BBS"
"31084",31084,"Santa Cruz",57,0.865960676095433,0.841139068061961,1,0,0.728,0,"VS"
"31085",31085,"Santa Cruz",57,0.967419163047468,0.416299658538377,0,1,0,0.815,"BBS"
"31086",31086,"Santa Cruz",57,0.844808454657038,0.949102431602345,1,0,0.897,0,"VS"
"31087",31087,"Santa Cruz",57,0.849269608347263,0.499148918101293,0,0,0,0,"Clean"
"31088",31088,"Santa Cruz",57,0.841236898537402,0.455258445108882,0,0,0,0,"Clean"
"31089",31089,"Santa Cruz",57,0.827276257657912,0.613361552431714,0,0,0,0,"Clean"
"31090",31090,"Santa Cruz",57,0.850040015206143,0.898440790307451,1,0,0.781,0,"VS"
"31091",31091,"Santa Cruz",57,0.863356326461007,0.592380566679246,0,0,0,0,"Clean"
"31092",31092,"Santa Cruz",57,0.842068806565447,0.602019224212041,0,0,0,0,"Clean"
"31093",31093,"Santa Cruz",57,0.952745622319617,0.447072645274639,0,1,0,0.717,"BBS"
"31094",31094,"Santa Cruz",57,0.957007938617071,0.595826569107968,0,1,0,0.728,"BBS"
"31095",31095,"Santa Cruz",57,0.977009071240547,0.581704449232969,0,1,0,0.845,"BBS"
"31096",31096,"Santa Cruz",57,0.826974980980803,0.852305667720537,1,0,0.722,0,"VS"
"31097",31097,"Santa Cruz",57,0.841001640127407,0.458393382177312,0,0,0,0,"Clean"
"31098",31098,"Santa Cruz",57,0.823253192692766,0.434486088048018,0,0,0,0,"Clean"
"31099",31099,"Santa Cruz",57,0.844022295963442,0.910911479154446,1,0,0.815,0,"VS"
"31100",31100,"Santa Cruz",57,0.848120073935812,0.91873248552828,1,0,0.81,0,"VS"
"31101",31101,"Santa Cruz",57,0.831106526753158,0.488208922556958,0,0,0,0,"Clean"
"31102",31102,"Santa Cruz",57,0.989356118290119,0.589529634574803,0,1,0,0.937,"BBS"
"31103",31103,"Santa Cruz",57,0.869214989108521,0.918285816494965,1,0,0.797,0,"VS"
"31104",31104,"Santa Cruz",57,0.850847127464157,0.472953081662328,0,0,0,0,"Clean"
"31105",31105,"Santa Cruz",57,0.827214524355518,0.527722825291228,0,0,0,0,"Clean"
"31106",31106,"Santa Cruz",57,1,0.429960290948834,0,1,0,1,"BBS"
"31107",31107,"Santa Cruz",57,0.846031456715711,0.901452663919619,1,0,0.792,0,"VS"
"31108",31108,"Santa Cruz",57,0.84872255238599,0.495634896410355,0,0,0,0,"Clean"
"31109",31109,"Santa Cruz",57,0.944963769629688,0.411032414330089,0,1,0,0.682,"BBS"
"31110",31110,"Santa Cruz",57,0.857560193946208,0.505118238426591,0,0,0,0,"Clean"
"31111",31111,"Santa Cruz",57,0.968951953958443,0.423824427900608,0,1,0,0.776,"BBS"
"31112",31112,"Santa Cruz",57,0.820199869068889,0.925379375487234,1,0,0.811,0,"VS"
"31113",31113,"Santa Cruz",57,0.855261437515365,0.625045560357016,0,0,0,0,"Clean"
"31114",31114,"Santa Cruz",57,0.840754389410374,0.422823406839053,0,0,0,0,"Clean"
"31115",31115,"Santa Cruz",57,0.866020977590391,0.486360666738821,0,0,0,0,"Clean"
"31116",31116,"Santa Cruz",57,0.871425013242379,0.545814487449922,0,0,0,0,"Clean"
"31117",31117,"Santa Cruz",57,0.985858347218325,0.444592866572655,0,1,0,0.898,"BBS"
"31118",31118,"Santa Cruz",57,0.844503250677278,0.596492847070397,0,0,0,0,"Clean"
"31119",31119,"Santa Cruz",57,0.828324067934227,0.622997227580976,0,0,0,0,"Clean"
"31120",31120,"Santa Cruz",57,0.825404128827526,0.921706328605306,1,0,0.846,0,"VS"
"31121",31121,"Santa Cruz",57,0.84330754036263,0.873725208112898,1,0,0.765,0,"VS"
"31122",31122,"Santa Cruz",57,0.992413768200289,0.558074033712857,0,1,0,0.947,"BBS"
"31123",31123,"Santa Cruz",57,0.866226095924686,0.507597593163082,0,0,0,0,"Clean"
"31124",31124,"Santa Cruz",57,0.829460976056886,0.901300999420468,1,0,0.782,0,"VS"
"31125",31125,"Santa Cruz",57,0.978945577153673,0.416255259000367,0,1,0,0.874,"BBS"
"31126",31126,"Santa Cruz",57,0.863585839686968,0.574885445070383,0,0,0,0,"Clean"
"31127",31127,"Santa Cruz",57,0.872822075673308,0.535183632799296,0,0,0,0,"Clean"
"31128",31128,"Santa Cruz",57,0.821336709784211,0.418356125450742,0,0,0,0,"Clean"
"31129",31129,"Santa Cruz",57,0.845355744805258,0.486492834419446,0,0,0,0,"Clean"
"31130",31130,"Santa Cruz",57,0.84467863703375,0.88596116353538,1,0,0.777,0,"VS"
"31131",31131,"Santa Cruz",57,0.868322903451224,0.587525948020361,0,0,0,0,"Clean"
"31132",31132,"Santa Cruz",57,0.980040857598402,0.433617742713313,0,1,0,0.865,"BBS"
"31133",31133,"Santa Cruz",57,0.828091771415221,0.524784521486445,0,0,0,0,"Clean"
"31134",31134,"Santa Cruz",57,0.863318957761076,0.895575043874483,1,0,0.763,0,"VS"
"31135",31135,"Santa Cruz",57,0.839867363498989,0.453138769237287,0,0,0,0,"Clean"
"31136",31136,"Santa Cruz",57,0.829337284361991,0.54206366775522,0,0,0,0,"Clean"
"31137",31137,"Santa Cruz",57,0.869647051113688,0.484142447654557,0,0,0,0,"Clean"
"31138",31138,"Santa Cruz",57,0.83571495870888,0.920857033412557,1,0,0.845,0,"VS"
"31139",31139,"Santa Cruz",57,0.846531328423022,0.88241605991225,1,0,0.702,0,"VS"
"31140",31140,"Santa Cruz",57,0.849170537037326,0.486818752063768,0,0,0,0,"Clean"
"31141",31141,"Santa Cruz",57,0.842342394778004,0.901829278485607,1,0,0.796,0,"VS"
"31142",31142,"Santa Cruz",57,0.828677649517205,0.614304455789718,0,0,0,0,"Clean"
"31143",31143,"Santa Cruz",57,0.990794654075645,0.575817610757529,0,1,0,0.935,"BBS"
"31144",31144,"Santa Cruz",57,0.980064870405384,0.431195997688115,0,1,0,0.881,"BBS"
"31145",31145,"Santa Cruz",57,0.978362317751431,0.571869592493867,0,1,0,0.859,"BBS"
"31146",31146,"Santa Cruz",57,0.846670911555118,0.510675261160518,0,0,0,0,"Clean"
"31147",31147,"Santa Cruz",57,0.861271392528996,0.875715253237592,1,0,0.733,0,"VS"
"31148",31148,"Santa Cruz",57,0.870660434119471,0.852776055103425,1,0,0.754,0,"VS"
"31149",31149,"Santa Cruz",57,0.827819502231955,0.581857044376238,0,0,0,0,"Clean"
"31150",31150,"Santa Cruz",57,0.835616824083739,0.947998289223797,1,0,0.899,0,"VS"
"31151",31151,"Santa Cruz",57,0.824710441081218,0.592762364227587,0,0,0,0,"Clean"
"31152",31152,"Santa Cruz",57,0.954935641548883,0.610091945984035,0,1,0,0.737,"BBS"
"31153",31153,"Santa Cruz",57,0.868696137813408,0.942094729053215,1,0,0.848,0,"VS"
"31154",31154,"Santa Cruz",57,0.827133625824256,0.466159589148374,0,0,0,0,"Clean"
"31155",31155,"Santa Cruz",57,0.858577976887168,0.557377631426308,0,0,0,0,"Clean"
"31156",31156,"Santa Cruz",57,0.870161682948893,0.927137914235194,1,0,0.866,0,"VS"
"31157",31157,"Santa Cruz",57,0.851557085111515,0.618609392555368,0,0,0,0,"Clean"
"31158",31158,"Santa Cruz",57,0.843733773056888,0.554468105952345,0,0,0,0,"Clean"
"31159",31159,"Santa Cruz",57,0.965693297336647,0.478440165740362,0,1,0,0.759,"BBS"
"31160",31160,"Santa Cruz",57,0.961630335473202,0.597471545776693,0,1,0,0.785,"BBS"
"31161",31161,"Santa Cruz",57,0.997389097922163,0.482373743434957,0,1,0,0.985,"BBS"
"31162",31162,"Santa Cruz",57,0.972478531791066,0.600989482618424,0,1,0,0.836,"BBS"
"31163",31163,"Santa Cruz",57,1,0.619117327177411,0,1,0,1,"BBS"
"31164",31164,"Santa Cruz",57,0.978590894057703,0.50590028400935,0,1,0,0.833,"BBS"
"31165",31165,"Santa Cruz",57,0.823353478178936,0.554567772436115,0,0,0,0,"Clean"
"31166",31166,"Santa Cruz",57,0.855273929228873,0.448458358247738,0,0,0,0,"Clean"
"31167",31167,"Santa Cruz",57,0.965615313655194,0.516859794918467,0,1,0,0.798,"BBS"
"31168",31168,"Santa Cruz",57,0.826230862832173,0.887626322214873,1,0,0.787,0,"VS"
"31169",31169,"Santa Cruz",57,0.827743213845967,0.932247117655319,1,0,0.846,0,"VS"
"31170",31170,"Santa Cruz",57,0.859157275655072,0.89583366976467,1,0,0.762,0,"VS"
"31171",31171,"Santa Cruz",57,0.869226722697379,0.532790620826526,0,0,0,0,"Clean"
"31172",31172,"Santa Cruz",57,0.860200303828107,0.880479524082728,1,0,0.8,0,"VS"
"31173",31173,"Santa Cruz",57,0.824682742448867,0.935452840874945,1,0,0.831,0,"VS"
"31174",31174,"Santa Cruz",57,0.98217601383845,0.583144835729661,0,1,0,0.869,"BBS"
"31175",31175,"Santa Cruz",57,0.968414901545114,0.440066605302493,0,1,0,0.804,"BBS"
"31176",31176,"Santa Cruz",57,0.868334821496796,0.431269818412971,0,0,0,0,"Clean"
"31177",31177,"Santa Cruz",57,0.835922004855215,0.566218099551814,0,0,0,0,"Clean"
"31178",31178,"Santa Cruz",57,0.845996683551043,0.877053817789673,1,0,0.778,0,"VS"
"31179",31179,"Santa Cruz",57,0.831544041633908,0.59177822326363,0,0,0,0,"Clean"
"31180",31180,"Santa Cruz",57,0.847919432053473,0.58042712334038,0,0,0,0,"Clean"
"31181",31181,"Santa Cruz",57,0.838522917723412,0.874007824441981,1,0,0.745,0,"VS"
"31182",31182,"Santa Cruz",57,0.827643148964482,0.528398758776339,0,0,0,0,"Clean"
"31183",31183,"Santa Cruz",57,0.827178681946691,0.883119485998428,1,0,0.802,0,"VS"
"31184",31184,"Santa Cruz",57,0.833821702214153,0.924529192923505,1,0,0.82,0,"VS"
"31185",31185,"Santa Cruz",57,0.849869114738654,0.548032714251481,0,0,0,0,"Clean"
"31186",31186,"Santa Cruz",57,0.845990435281484,0.554091320651857,0,0,0,0,"Clean"
"31187",31187,"Santa Cruz",57,0.850431326439591,0.554746449822104,0,0,0,0,"Clean"
"31188",31188,"Santa Cruz",57,0.827290929249103,0.419952153533175,0,0,0,0,"Clean"
"31189",31189,"Santa Cruz",57,0.830560787855655,0.438006317627784,0,0,0,0,"Clean"
"31190",31190,"Santa Cruz",57,0.853218225285317,0.564937587657844,0,0,0,0,"Clean"
"31191",31191,"Santa Cruz",57,0.994862235094173,0.399478663920109,0,1,0,0.971,"BBS"
"31192",31192,"Santa Cruz",57,0.840091225445008,0.405895553758222,0,0,0,0,"Clean"
"31193",31193,"Santa Cruz",57,0.821412320291779,0.898847301233962,1,0,0.807,0,"VS"
"31194",31194,"Santa Cruz",57,0.840938509590611,0.629266442455811,0,0,0,0,"Clean"
"31195",31195,"Santa Cruz",57,0.967393627620218,0.459540992869912,0,1,0,0.741,"BBS"
"31196",31196,"Santa Cruz",57,0.849392761841821,0.531058923894255,0,0,0,0,"Clean"
"31197",31197,"Santa Cruz",57,0.982388344115803,0.45851354066837,0,1,0,0.901,"BBS"
"31198",31198,"Santa Cruz",57,0.838711119399008,0.409644910404997,0,0,0,0,"Clean"
"31199",31199,"Santa Cruz",57,0.976232867063825,0.437126384802388,0,1,0,0.813,"BBS"
"31200",31200,"Santa Cruz",57,0.981213104900681,0.552228257882049,0,1,0,0.872,"BBS"
"31201",31201,"Santa Cruz",57,0.974455106448851,0.610476682040662,0,1,0,0.836,"BBS"
"31202",31202,"Santa Cruz",57,0.870265302238159,0.45368081764693,0,0,0,0,"Clean"
"31203",31203,"Santa Cruz",57,0.971755169470956,0.57274735362942,0,1,0,0.829,"BBS"
"31204",31204,"Santa Cruz",57,0.827798572656989,0.937104758055458,1,0,0.885,0,"VS"
"31205",31205,"Santa Cruz",57,0.85312608768306,0.865240914516836,1,0,0.708,0,"VS"
"31206",31206,"Santa Cruz",57,0.840944233342891,0.904046195890817,1,0,0.797,0,"VS"
"31207",31207,"Santa Cruz",57,0.964384876497477,0.444365701911096,0,1,0,0.739,"BBS"
"31208",31208,"Santa Cruz",57,0.955742349233041,0.509119577204823,0,1,0,0.744,"BBS"
"31209",31209,"Santa Cruz",57,0.821061946731067,0.584069490924224,0,0,0,0,"Clean"
"31210",31210,"Santa Cruz",57,0.821347479574145,0.440274460915471,0,0,0,0,"Clean"
"31211",31211,"Santa Cruz",57,0.847680411381708,0.890238834664804,1,0,0.735,0,"VS"
"31212",31212,"Santa Cruz",57,0.862521721912689,0.876041756592406,1,0,0.759,0,"VS"
"31213",31213,"Santa Cruz",57,0.981351195433282,0.444547700108268,0,1,0,0.889,"BBS"
"31214",31214,"Santa Cruz",57,0.866211958980773,0.891855074935949,1,0,0.783,0,"VS"
"31215",31215,"Santa Cruz",57,0.842077808141235,0.917321467894508,1,0,0.787,0,"VS"
"31216",31216,"Santa Cruz",57,0.845595308313979,0.923258474158691,1,0,0.816,0,"VS"
"31217",31217,"Santa Cruz",57,0.866927777992174,0.479908429371364,0,0,0,0,"Clean"
"31218",31218,"Santa Cruz",57,0.859679833963137,0.606830731797294,0,0,0,0,"Clean"
"31219",31219,"Santa Cruz",57,0.847950762618343,0.505924801476171,0,0,0,0,"Clean"
"31220",31220,"Santa Cruz",57,0.865996739184542,0.927586693403193,1,0,0.869,0,"VS"
"31221",31221,"Santa Cruz",57,0.983472626744888,0.512252906161776,0,1,0,0.902,"BBS"
"31222",31222,"Santa Cruz",57,0.858343486706624,0.621049381048869,0,0,0,0,"Clean"
"31223",31223,"Santa Cruz",57,0.820808180786221,0.498482374296958,0,0,0,0,"Clean"
"31224",31224,"Santa Cruz",57,0.841998641512353,0.909318254693423,1,0,0.848,0,"VS"
"31225",31225,"Santa Cruz",57,0.868776534002515,0.433178927634605,0,0,0,0,"Clean"
"31226",31226,"Santa Cruz",57,0.856002932283832,0.404903064570477,0,0,0,0,"Clean"
"31227",31227,"Santa Cruz",57,0.922663017040115,0.603677027995615,0,1,0,0.554,"BBS"
"31228",31228,"Santa Cruz",57,0.838201203330705,0.836450155961689,1,0,0.671,0,"VS"
"31229",31229,"Santa Cruz",57,0.849376238627779,0.935453575067151,1,0,0.844,0,"VS"
"31230",31230,"Santa Cruz",57,0.866626583035436,0.606218053629148,0,0,0,0,"Clean"
"31231",31231,"Santa Cruz",57,0.855892315974386,0.524615423259699,0,0,0,0,"Clean"
"31232",31232,"Santa Cruz",57,0.835286955444369,0.584009057438688,0,0,0,0,"Clean"
"31233",31233,"Santa Cruz",57,0.831982574743431,0.91028699408435,1,0,0.817,0,"VS"
"31234",31234,"Santa Cruz",57,0.827176141471254,0.44612963409038,0,0,0,0,"Clean"
"31235",31235,"Santa Cruz",57,0.97653235597718,0.613379190982857,0,1,0,0.85,"BBS"
"31236",31236,"Santa Cruz",57,0.841161569540513,0.91535471811895,1,0,0.846,0,"VS"
"31237",31237,"Santa Cruz",57,0.965284338051196,0.626224309145601,0,1,0,0.79,"BBS"
"31238",31238,"Santa Cruz",57,0.861969663621437,0.4766792271158,0,0,0,0,"Clean"
"31239",31239,"Santa Cruz",57,0.824618372587231,0.872224498670055,1,0,0.711,0,"VS"
"31240",31240,"Santa Cruz",57,0.989108322671138,0.471782075532765,0,1,0,0.917,"BBS"
"31241",31241,"Santa Cruz",57,0.987539057598633,0.494761147134626,0,1,0,0.902,"BBS"
"31242",31242,"Santa Cruz",57,0.977892856545024,0.584248179211566,0,1,0,0.85,"BBS"
"31243",31243,"Santa Cruz",57,0.838961808255616,0.920545643236714,1,0,0.835,0,"VS"
"31244",31244,"Santa Cruz",57,0.855641646521012,0.914917145584279,1,0,0.829,0,"VS"
"31245",31245,"Santa Cruz",57,0.857076811925663,0.399937141100128,0,0,0,0,"Clean"
"31246",31246,"Santa Cruz",57,0.827010368925584,0.504051280854891,0,0,0,0,"Clean"
"31247",31247,"Santa Cruz",57,0.988964106734174,0.572298097051269,0,1,0,0.928,"BBS"
"31248",31248,"Santa Cruz",57,0.873268674832978,0.432889230815147,0,0,0,0,"Clean"
"31249",31249,"Santa Cruz",57,0.870101526209616,0.908528434925283,1,0,0.801,0,"VS"
"31250",31250,"Santa Cruz",57,0.838070489139437,0.611309847791621,0,0,0,0,"Clean"
"31251",31251,"Santa Cruz",57,0.987557981455244,0.502078315986335,0,1,0,0.925,"BBS"
"31252",31252,"Santa Cruz",57,0.972789099567411,0.490299430994984,0,1,0,0.839,"BBS"
"31253",31253,"Santa Cruz",57,0.980260415294392,0.487874228783756,0,1,0,0.853,"BBS"
"31254",31254,"Santa Cruz",57,0.827574816622387,0.892556259948943,1,0,0.794,0,"VS"
"31255",31255,"Beni",58,0.887485296048955,0.441005351570002,0,0,0,0,"Clean"
"31256",31256,"Beni",58,0.864222896212698,0.384055306817529,0,0,0,0,"Clean"
"31257",31257,"Beni",58,0.850423925932823,0.277046064133319,0,0,0,0,"Clean"
"31258",31258,"Beni",58,0.874645724863713,0.87093893801441,1,0,0.776,0,"VS"
"31259",31259,"Beni",58,0.884572919057346,0.442549068386506,0,0,0,0,"Clean"
"31260",31260,"Beni",58,0.861967458792382,0.871859688076943,1,0,0.815,0,"VS"
"31261",31261,"Beni",58,0.974841728456385,0.425561572685511,0,1,0,0.802,"BBS"
"31262",31262,"Beni",58,0.963597117858459,0.446538614152551,0,1,0,0.76,"BBS"
"31263",31263,"Beni",58,0.848208998202068,0.361333525780073,0,0,0,0,"Clean"
"31264",31264,"Beni",58,0.851003019312848,0.236685559226126,0,0,0,0,"Clean"
"31265",31265,"Beni",58,0.969982955594863,0.354053539936895,0,1,0,0.73,"BBS"
"31266",31266,"Beni",58,0.843482626714402,0.404829253734473,0,0,0,0,"Clean"
"31267",31267,"Beni",58,0.85209548361148,0.917354736745778,1,0,0.849,0,"VS"
"31268",31268,"Beni",58,0.872479653401452,0.410547928696984,0,0,0,0,"Clean"
"31269",31269,"Beni",58,0.844615864664048,0.877818765182566,1,0,0.808,0,"VS"
"31270",31270,"Beni",58,0.875236782241117,0.879462144601114,1,0,0.794,0,"VS"
"31271",31271,"Beni",58,0.842765129229709,0.39882672062835,0,0,0,0,"Clean"
"31272",31272,"Beni",58,0.856344794190825,0.894068854590001,1,0,0.819,0,"VS"
"31273",31273,"Beni",58,0.866926675345334,0.446956598153116,0,0,0,0,"Clean"
"31274",31274,"Beni",58,0.992231384841583,0.341467991452553,0,1,0,0.933,"BBS"
"31275",31275,"Beni",58,0.877357004467021,0.456194791328998,0,0,0,0,"Clean"
"31276",31276,"Beni",58,0.842545294493088,0.356798220289097,0,0,0,0,"Clean"
"31277",31277,"Beni",58,0.95823861509641,0.459429885079374,0,1,0,0.74,"BBS"
"31278",31278,"Beni",58,0.879264683120179,0.894584067731129,1,0,0.842,0,"VS"
"31279",31279,"Beni",58,0.874373122047433,0.28402588657839,0,0,0,0,"Clean"
"31280",31280,"Beni",58,0.975254402220687,0.269925484111383,0,1,0,0.788,"BBS"
"31281",31281,"Beni",58,0.876355101168051,0.264463886008845,0,0,0,0,"Clean"
"31282",31282,"Beni",58,0.8418048965946,0.38321199313431,0,0,0,0,"Clean"
"31283",31283,"Beni",58,0.878000995015598,0.425153973836482,0,0,0,0,"Clean"
"31284",31284,"Beni",58,0.854470280941667,0.878787725045512,1,0,0.799,0,"VS"
"31285",31285,"Beni",58,0.969044928121804,0.418375624802303,0,1,0,0.752,"BBS"
"31286",31286,"Beni",58,0.882472344431858,0.863444082360075,1,0,0.791,0,"VS"
"31287",31287,"Beni",58,0.867309513518907,0.873365313522618,1,0,0.824,0,"VS"
"31288",31288,"Beni",58,0.837369782782789,0.880306856296354,1,0,0.79,0,"VS"
"31289",31289,"Beni",58,0.867704083464593,0.40397438111285,0,0,0,0,"Clean"
"31290",31290,"Beni",58,0.984629382866592,0.404196982314257,0,1,0,0.894,"BBS"
"31291",31291,"Beni",58,0.986183641217691,0.404163202602251,0,1,0,0.881,"BBS"
"31292",31292,"Beni",58,0.859888839323769,0.910245184756288,1,0,0.881,0,"VS"
"31293",31293,"Beni",58,0.864282089052017,0.904801398552118,1,0,0.848,0,"VS"
"31294",31294,"Beni",58,0.968070160436961,0.339993532911612,0,1,0,0.774,"BBS"
"31295",31295,"Beni",58,0.877219723012516,0.355671078417231,0,0,0,0,"Clean"
"31296",31296,"Beni",58,0.868160449693734,0.890023447526792,1,0,0.798,0,"VS"
"31297",31297,"Beni",58,0.877989818164317,0.28255851963535,0,0,0,0,"Clean"
"31298",31298,"Beni",58,0.965170212087994,0.286761792577936,0,1,0,0.728,"BBS"
"31299",31299,"Beni",58,0.841288594113901,0.908930076205001,1,0,0.877,0,"VS"
"31300",31300,"Beni",58,0.888134399721525,0.377322351173525,0,0,0,0,"Clean"
"31301",31301,"Beni",58,0.877838882446962,0.890946959353846,1,0,0.847,0,"VS"
"31302",31302,"Beni",58,0.876317978635387,0.889492582746954,1,0,0.846,0,"VS"
"31303",31303,"Beni",58,0.968903236425297,0.238649683143948,0,1,0,0.802,"BBS"
"31304",31304,"Beni",58,0.869774952424461,0.39963417368897,0,0,0,0,"Clean"
"31305",31305,"Beni",58,0.843660539925597,0.336021922333876,0,0,0,0,"Clean"
"31306",31306,"Beni",58,0.95551852631021,0.349192333604062,0,1,0,0.725,"BBS"
"31307",31307,"Beni",58,0.95130800582064,0.252880595445354,0,1,0,0.688,"BBS"
"31308",31308,"Beni",58,0.981781977943941,0.233721288626116,0,1,0,0.888,"BBS"
"31309",31309,"Beni",58,0.973799273178836,0.305314996942753,0,1,0,0.84,"BBS"
"31310",31310,"Beni",58,0.851005948277768,0.290604354078828,0,0,0,0,"Clean"
"31311",31311,"Beni",58,0.856731243169557,0.867562785385467,1,0,0.788,0,"VS"
"31312",31312,"Beni",58,0.863276776323808,0.2529776424934,0,0,0,0,"Clean"
"31313",31313,"Beni",58,0.866854860689079,0.334536093645426,0,0,0,0,"Clean"
"31314",31314,"Beni",58,0.882406274139306,0.330690476631592,0,0,0,0,"Clean"
"31315",31315,"Beni",58,0.852020197827293,0.834900996285903,1,0,0.771,0,"VS"
"31316",31316,"Beni",58,0.889085508640221,0.286200980909943,0,0,0,0,"Clean"
"31317",31317,"Beni",58,0.873540224847466,0.354945129829131,0,0,0,0,"Clean"
"31318",31318,"Beni",58,0.980380135529257,0.441167777938961,0,1,0,0.84,"BBS"
"31319",31319,"Beni",58,0.868947761365413,0.802220809969524,1,0,0.739,0,"VS"
"31320",31320,"Beni",58,0.980759164397114,0.379503975047647,0,1,0,0.833,"BBS"
"31321",31321,"Beni",58,0.87369659538352,0.245310978518693,0,0,0,0,"Clean"
"31322",31322,"Beni",58,0.857648922456749,0.440447274438449,0,0,0,0,"Clean"
"31323",31323,"Beni",58,0.840694294805906,0.413706895104101,0,0,0,0,"Clean"
"31324",31324,"Beni",58,0.850973997463852,0.277371547311299,0,0,0,0,"Clean"
"31325",31325,"Beni",58,0.856091947574797,0.267319500519797,0,0,0,0,"Clean"
"31326",31326,"Beni",58,0.843463101143106,0.422617663039597,0,0,0,0,"Clean"
"31327",31327,"Beni",58,0.869384558226053,0.431780893757879,0,0,0,0,"Clean"
"31328",31328,"Beni",58,0.873385903860914,0.897598747018985,1,0,0.831,0,"VS"
"31329",31329,"Beni",58,0.847722345452753,0.274129480130559,0,0,0,0,"Clean"
"31330",31330,"Beni",58,0.967034765545624,0.294958508843144,0,1,0,0.77,"BBS"
"31331",31331,"Beni",58,0.843656505717908,0.238541894522934,0,0,0,0,"Clean"
